fips_year,county_id,year,fold,split,held_out_state,validation_state
29211-2020,29211,2020,55,train,55,17
29219-2020,29219,2020,55,train,55,17
29227-2020,29227,2020,55,train,55,17
29227-2021,29227,2021,55,train,55,17
29227-2022,29227,2022,55,train,55,17
31001-2019,31001,2019,55,train,55,17
31001-2020,31001,2020,55,train,55,17
31001-2022,31001,2022,55,train,55,17
31011-2019,31011,2019,55,train,55,17
31011-2022,31011,2022,55,train,55,17
31013-2019,31013,2019,55,train,55,17
31013-2020,31013,2020,55,train,55,17
31013-2021,31013,2021,55,train,55,17
31015-2020,31015,2020,55,train,55,17
31015-2022,31015,2022,55,train,55,17
31017-2020,31017,2020,55,train,55,17
31017-2021,31017,2021,55,train,55,17
31019-2019,31019,2019,55,train,55,17
31019-2020,31019,2020,55,train,55,17
31019-2022,31019,2022,55,train,55,17
31021-2019,31021,2019,55,train,55,17
31021-2022,31021,2022,55,train,55,17
31023-2019,31023,2019,55,train,55,17
31023-2020,31023,2020,55,train,55,17
31023-2022,31023,2022,55,train,55,17
31025-2019,31025,2019,55,train,55,17
31025-2020,31025,2020,55,train,55,17
31025-2022,31025,2022,55,train,55,17
31027-2021,31027,2021,55,train,55,17
31027-2022,31027,2022,55,train,55,17
31029-2019,31029,2019,55,train,55,17
31029-2020,31029,2020,55,train,55,17
31029-2021,31029,2021,55,train,55,17
31031-2021,31031,2021,55,train,55,17
31033-2020,31033,2020,55,train,55,17
31035-2019,31035,2019,55,train,55,17
31035-2020,31035,2020,55,train,55,17
31035-2022,31035,2022,55,train,55,17
31037-2019,31037,2019,55,train,55,17
31037-2020,31037,2020,55,train,55,17
31037-2022,31037,2022,55,train,55,17
31039-2022,31039,2022,55,train,55,17
31041-2019,31041,2019,55,train,55,17
31041-2020,31041,2020,55,train,55,17
31043-2020,31043,2020,55,train,55,17
31043-2021,31043,2021,55,train,55,17
31043-2022,31043,2022,55,train,55,17
31045-2020,31045,2020,55,train,55,17
31047-2019,31047,2019,55,train,55,17
31047-2020,31047,2020,55,train,55,17
31047-2022,31047,2022,55,train,55,17
31049-2019,31049,2019,55,train,55,17
31049-2020,31049,2020,55,train,55,17
31051-2020,31051,2020,55,train,55,17
31053-2019,31053,2019,55,train,55,17
31053-2020,31053,2020,55,train,55,17
31053-2022,31053,2022,55,train,55,17
31055-2019,31055,2019,55,train,55,17
31055-2020,31055,2020,55,train,55,17
31055-2022,31055,2022,55,train,55,17
31057-2020,31057,2020,55,train,55,17
31057-2021,31057,2021,55,train,55,17
31059-2019,31059,2019,55,train,55,17
31059-2020,31059,2020,55,train,55,17
31059-2022,31059,2022,55,train,55,17
31061-2019,31061,2019,55,train,55,17
31061-2020,31061,2020,55,train,55,17
31061-2021,31061,2021,55,train,55,17
31061-2022,31061,2022,55,train,55,17
31063-2019,31063,2019,55,train,55,17
31063-2020,31063,2020,55,train,55,17
31063-2021,31063,2021,55,train,55,17
31063-2022,31063,2022,55,train,55,17
31065-2019,31065,2019,55,train,55,17
31065-2020,31065,2020,55,train,55,17
31065-2021,31065,2021,55,train,55,17
31065-2022,31065,2022,55,train,55,17
31067-2019,31067,2019,55,train,55,17
31067-2020,31067,2020,55,train,55,17
31067-2022,31067,2022,55,train,55,17
31069-2020,31069,2020,55,train,55,17
31071-2019,31071,2019,55,train,55,17
31071-2020,31071,2020,55,train,55,17
31071-2021,31071,2021,55,train,55,17
31071-2022,31071,2022,55,train,55,17
31073-2020,31073,2020,55,train,55,17
31073-2021,31073,2021,55,train,55,17
31073-2022,31073,2022,55,train,55,17
31077-2019,31077,2019,55,train,55,17
31077-2020,31077,2020,55,train,55,17
31077-2021,31077,2021,55,train,55,17
31077-2022,31077,2022,55,train,55,17
31079-2019,31079,2019,55,train,55,17
31079-2022,31079,2022,55,train,55,17
31081-2019,31081,2019,55,train,55,17
31081-2022,31081,2022,55,train,55,17
31083-2019,31083,2019,55,train,55,17
31083-2020,31083,2020,55,train,55,17
31083-2021,31083,2021,55,train,55,17
31083-2022,31083,2022,55,train,55,17
31085-2019,31085,2019,55,train,55,17
31085-2020,31085,2020,55,train,55,17
31085-2021,31085,2021,55,train,55,17
31087-2020,31087,2020,55,train,55,17
31089-2019,31089,2019,55,train,55,17
31089-2020,31089,2020,55,train,55,17
31089-2022,31089,2022,55,train,55,17
31093-2019,31093,2019,55,train,55,17
31093-2020,31093,2020,55,train,55,17
31093-2021,31093,2021,55,train,55,17
31093-2022,31093,2022,55,train,55,17
31095-2019,31095,2019,55,train,55,17
31095-2020,31095,2020,55,train,55,17
31095-2022,31095,2022,55,train,55,17
31097-2020,31097,2020,55,train,55,17
31097-2022,31097,2022,55,train,55,17
31099-2019,31099,2019,55,train,55,17
31099-2020,31099,2020,55,train,55,17
31099-2022,31099,2022,55,train,55,17
31101-2020,31101,2020,55,train,55,17
31101-2021,31101,2021,55,train,55,17
31103-2020,31103,2020,55,train,55,17
31107-2020,31107,2020,55,train,55,17
31107-2021,31107,2021,55,train,55,17
31107-2022,31107,2022,55,train,55,17
31109-2019,31109,2019,55,train,55,17
31109-2020,31109,2020,55,train,55,17
31109-2022,31109,2022,55,train,55,17
31111-2019,31111,2019,55,train,55,17
31111-2020,31111,2020,55,train,55,17
31111-2021,31111,2021,55,train,55,17
31111-2022,31111,2022,55,train,55,17
31113-2019,31113,2019,55,train,55,17
31113-2020,31113,2020,55,train,55,17
31115-2020,31115,2020,55,train,55,17
31119-2022,31119,2022,55,train,55,17
31121-2019,31121,2019,55,train,55,17
31123-2019,31123,2019,55,train,55,17
31123-2020,31123,2020,55,train,55,17
31123-2021,31123,2021,55,train,55,17
31125-2019,31125,2019,55,train,55,17
31125-2020,31125,2020,55,train,55,17
31125-2022,31125,2022,55,train,55,17
31127-2020,31127,2020,55,train,55,17
31127-2022,31127,2022,55,train,55,17
31129-2020,31129,2020,55,train,55,17
31129-2022,31129,2022,55,train,55,17
31131-2019,31131,2019,55,train,55,17
31131-2020,31131,2020,55,train,55,17
31131-2022,31131,2022,55,train,55,17
31135-2019,31135,2019,55,train,55,17
31135-2020,31135,2020,55,train,55,17
31135-2021,31135,2021,55,train,55,17
31137-2019,31137,2019,55,train,55,17
31137-2020,31137,2020,55,train,55,17
31137-2021,31137,2021,55,train,55,17
31137-2022,31137,2022,55,train,55,17
31139-2020,31139,2020,55,train,55,17
31139-2021,31139,2021,55,train,55,17
31139-2022,31139,2022,55,train,55,17
31141-2019,31141,2019,55,train,55,17
31141-2020,31141,2020,55,train,55,17
31141-2021,31141,2021,55,train,55,17
31141-2022,31141,2022,55,train,55,17
31143-2020,31143,2020,55,train,55,17
31143-2022,31143,2022,55,train,55,17
31145-2019,31145,2019,55,train,55,17
31145-2020,31145,2020,55,train,55,17
31145-2021,31145,2021,55,train,55,17
31147-2020,31147,2020,55,train,55,17
31147-2022,31147,2022,55,train,55,17
31149-2019,31149,2019,55,train,55,17
31149-2020,31149,2020,55,train,55,17
31149-2021,31149,2021,55,train,55,17
31151-2019,31151,2019,55,train,55,17
31151-2020,31151,2020,55,train,55,17
31151-2022,31151,2022,55,train,55,17
31153-2020,31153,2020,55,train,55,17
31153-2022,31153,2022,55,train,55,17
31155-2019,31155,2019,55,train,55,17
31155-2020,31155,2020,55,train,55,17
31155-2022,31155,2022,55,train,55,17
31157-2019,31157,2019,55,train,55,17
31157-2020,31157,2020,55,train,55,17
31157-2021,31157,2021,55,train,55,17
31159-2019,31159,2019,55,train,55,17
31159-2020,31159,2020,55,train,55,17
31159-2022,31159,2022,55,train,55,17
31161-2020,31161,2020,55,train,55,17
31161-2021,31161,2021,55,train,55,17
31163-2019,31163,2019,55,train,55,17
31163-2020,31163,2020,55,train,55,17
31163-2021,31163,2021,55,train,55,17
31163-2022,31163,2022,55,train,55,17
31165-2019,31165,2019,55,train,55,17
31165-2020,31165,2020,55,train,55,17
31165-2021,31165,2021,55,train,55,17
31167-2019,31167,2019,55,train,55,17
31167-2022,31167,2022,55,train,55,17
31169-2019,31169,2019,55,train,55,17
31169-2020,31169,2020,55,train,55,17
31169-2021,31169,2021,55,train,55,17
31169-2022,31169,2022,55,train,55,17
31173-2019,31173,2019,55,train,55,17
31173-2022,31173,2022,55,train,55,17
31175-2019,31175,2019,55,train,55,17
31175-2020,31175,2020,55,train,55,17
31175-2021,31175,2021,55,train,55,17
31175-2022,31175,2022,55,train,55,17
31177-2019,31177,2019,55,train,55,17
31177-2020,31177,2020,55,train,55,17
31177-2022,31177,2022,55,train,55,17
31179-2019,31179,2019,55,train,55,17
31179-2021,31179,2021,55,train,55,17
31179-2022,31179,2022,55,train,55,17
31181-2020,31181,2020,55,train,55,17
31181-2022,31181,2022,55,train,55,17
31183-2020,31183,2020,55,train,55,17
31185-2019,31185,2019,55,train,55,17
31185-2020,31185,2020,55,train,55,17
31185-2022,31185,2022,55,train,55,17
38001-2020,38001,2020,55,train,55,17
38001-2021,38001,2021,55,train,55,17
38003-2020,38003,2020,55,train,55,17
38003-2021,38003,2021,55,train,55,17
38005-2020,38005,2020,55,train,55,17
38005-2021,38005,2021,55,train,55,17
38007-2020,38007,2020,55,train,55,17
38007-2021,38007,2021,55,train,55,17
38009-2020,38009,2020,55,train,55,17
38009-2021,38009,2021,55,train,55,17
38011-2020,38011,2020,55,train,55,17
38015-2019,38015,2019,55,train,55,17
38015-2020,38015,2020,55,train,55,17
38017-2019,38017,2019,55,train,55,17
38017-2020,38017,2020,55,train,55,17
38017-2021,38017,2021,55,train,55,17
38021-2020,38021,2020,55,train,55,17
38021-2021,38021,2021,55,train,55,17
38025-2020,38025,2020,55,train,55,17
38025-2021,38025,2021,55,train,55,17
38027-2020,38027,2020,55,train,55,17
38027-2021,38027,2021,55,train,55,17
38029-2020,38029,2020,55,train,55,17
38029-2021,38029,2021,55,train,55,17
38031-2020,38031,2020,55,train,55,17
38031-2021,38031,2021,55,train,55,17
38033-2021,38033,2021,55,train,55,17
38035-2019,38035,2019,55,train,55,17
38035-2020,38035,2020,55,train,55,17
38035-2021,38035,2021,55,train,55,17
38037-2020,38037,2020,55,train,55,17
38037-2021,38037,2021,55,train,55,17
38041-2019,38041,2019,55,train,55,17
38041-2020,38041,2020,55,train,55,17
38041-2021,38041,2021,55,train,55,17
38043-2019,38043,2019,55,train,55,17
38043-2020,38043,2020,55,train,55,17
38043-2021,38043,2021,55,train,55,17
38047-2020,38047,2020,55,train,55,17
38047-2021,38047,2021,55,train,55,17
38057-2020,38057,2020,55,train,55,17
38057-2021,38057,2021,55,train,55,17
38059-2020,38059,2020,55,train,55,17
38061-2019,38061,2019,55,train,55,17
38061-2020,38061,2020,55,train,55,17
38063-2020,38063,2020,55,train,55,17
38065-2020,38065,2020,55,train,55,17
38067-2020,38067,2020,55,train,55,17
38067-2021,38067,2021,55,train,55,17
38069-2020,38069,2020,55,train,55,17
38069-2021,38069,2021,55,train,55,17
38071-2020,38071,2020,55,train,55,17
38071-2021,38071,2021,55,train,55,17
38073-2020,38073,2020,55,train,55,17
38073-2021,38073,2021,55,train,55,17
38075-2020,38075,2020,55,train,55,17
38075-2021,38075,2021,55,train,55,17
38077-2019,38077,2019,55,train,55,17
38077-2020,38077,2020,55,train,55,17
38077-2021,38077,2021,55,train,55,17
38079-2021,38079,2021,55,train,55,17
38081-2019,38081,2019,55,train,55,17
38081-2020,38081,2020,55,train,55,17
38081-2021,38081,2021,55,train,55,17
38083-2019,38083,2019,55,train,55,17
38083-2020,38083,2020,55,train,55,17
38087-2019,38087,2019,55,train,55,17
38087-2020,38087,2020,55,train,55,17
38087-2021,38087,2021,55,train,55,17
38089-2020,38089,2020,55,train,55,17
38089-2021,38089,2021,55,train,55,17
38091-2019,38091,2019,55,train,55,17
38091-2020,38091,2020,55,train,55,17
38091-2021,38091,2021,55,train,55,17
38093-2019,38093,2019,55,train,55,17
38093-2020,38093,2020,55,train,55,17
38093-2021,38093,2021,55,train,55,17
38095-2020,38095,2020,55,train,55,17
38095-2021,38095,2021,55,train,55,17
38097-2020,38097,2020,55,train,55,17
38099-2020,38099,2020,55,train,55,17
38099-2021,38099,2021,55,train,55,17
38101-2019,38101,2019,55,train,55,17
38101-2020,38101,2020,55,train,55,17
38101-2021,38101,2021,55,train,55,17
38103-2020,38103,2020,55,train,55,17
38103-2021,38103,2021,55,train,55,17
38105-2021,38105,2021,55,train,55,17
39001-2020,39001,2020,55,train,55,17
39001-2022,39001,2022,55,train,55,17
39003-2020,39003,2020,55,train,55,17
39003-2022,39003,2022,55,train,55,17
39005-2019,39005,2019,55,train,55,17
39005-2020,39005,2020,55,train,55,17
39005-2021,39005,2021,55,train,55,17
39007-2019,39007,2019,55,train,55,17
39007-2021,39007,2021,55,train,55,17
39011-2019,39011,2019,55,train,55,17
39011-2020,39011,2020,55,train,55,17
39011-2021,39011,2021,55,train,55,17
39011-2022,39011,2022,55,train,55,17
39015-2022,39015,2022,55,train,55,17
39017-2020,39017,2020,55,train,55,17
39017-2022,39017,2022,55,train,55,17
39021-2019,39021,2019,55,train,55,17
39021-2020,39021,2020,55,train,55,17
39021-2022,39021,2022,55,train,55,17
39023-2022,39023,2022,55,train,55,17
39025-2022,39025,2022,55,train,55,17
39027-2022,39027,2022,55,train,55,17
39029-2019,39029,2019,55,train,55,17
39031-2019,39031,2019,55,train,55,17
39031-2020,39031,2020,55,train,55,17
39031-2021,39031,2021,55,train,55,17
39031-2022,39031,2022,55,train,55,17
39033-2022,39033,2022,55,train,55,17
39037-2019,39037,2019,55,train,55,17
39037-2020,39037,2020,55,train,55,17
39037-2021,39037,2021,55,train,55,17
39037-2022,39037,2022,55,train,55,17
39039-2019,39039,2019,55,train,55,17
39039-2020,39039,2020,55,train,55,17
39039-2022,39039,2022,55,train,55,17
39041-2022,39041,2022,55,train,55,17
39043-2020,39043,2020,55,train,55,17
39043-2022,39043,2022,55,train,55,17
39045-2019,39045,2019,55,train,55,17
39045-2020,39045,2020,55,train,55,17
39045-2022,39045,2022,55,train,55,17
39047-2020,39047,2020,55,train,55,17
39047-2022,39047,2022,55,train,55,17
39049-2022,39049,2022,55,train,55,17
39051-2019,39051,2019,55,train,55,17
39051-2020,39051,2020,55,train,55,17
39051-2022,39051,2022,55,train,55,17
39053-2019,39053,2019,55,train,55,17
39053-2020,39053,2020,55,train,55,17
39053-2021,39053,2021,55,train,55,17
39057-2022,39057,2022,55,train,55,17
39061-2020,39061,2020,55,train,55,17
39063-2020,39063,2020,55,train,55,17
39063-2022,39063,2022,55,train,55,17
39065-2019,39065,2019,55,train,55,17
39065-2020,39065,2020,55,train,55,17
39065-2021,39065,2021,55,train,55,17
39065-2022,39065,2022,55,train,55,17
39069-2020,39069,2020,55,train,55,17
39069-2022,39069,2022,55,train,55,17
39071-2022,39071,2022,55,train,55,17
39075-2019,39075,2019,55,train,55,17
39075-2020,39075,2020,55,train,55,17
39075-2021,39075,2021,55,train,55,17
39075-2022,39075,2022,55,train,55,17
39077-2022,39077,2022,55,train,55,17
39079-2022,39079,2022,55,train,55,17
39083-2019,39083,2019,55,train,55,17
39083-2020,39083,2020,55,train,55,17
39083-2021,39083,2021,55,train,55,17
39083-2022,39083,2022,55,train,55,17
39089-2020,39089,2020,55,train,55,17
39089-2021,39089,2021,55,train,55,17
39089-2022,39089,2022,55,train,55,17
39091-2019,39091,2019,55,train,55,17
39091-2020,39091,2020,55,train,55,17
39091-2021,39091,2021,55,train,55,17
39091-2022,39091,2022,55,train,55,17
39093-2020,39093,2020,55,train,55,17
39093-2021,39093,2021,55,train,55,17
39093-2022,39093,2022,55,train,55,17
39095-2019,39095,2019,55,train,55,17
39095-2020,39095,2020,55,train,55,17
39095-2022,39095,2022,55,train,55,17
39097-2020,39097,2020,55,train,55,17
39097-2022,39097,2022,55,train,55,17
39099-2019,39099,2019,55,train,55,17
39101-2019,39101,2019,55,train,55,17
39101-2020,39101,2020,55,train,55,17
39101-2022,39101,2022,55,train,55,17
39103-2019,39103,2019,55,train,55,17
39103-2020,39103,2020,55,train,55,17
39103-2021,39103,2021,55,train,55,17
39103-2022,39103,2022,55,train,55,17
39107-2019,39107,2019,55,train,55,17
39107-2020,39107,2020,55,train,55,17
39107-2021,39107,2021,55,train,55,17
39107-2022,39107,2022,55,train,55,17
39109-2019,39109,2019,55,train,55,17
39109-2020,39109,2020,55,train,55,17
39109-2022,39109,2022,55,train,55,17
39113-2019,39113,2019,55,train,55,17
39117-2022,39117,2022,55,train,55,17
39119-2019,39119,2019,55,train,55,17
39119-2020,39119,2020,55,train,55,17
39119-2021,39119,2021,55,train,55,17
39119-2022,39119,2022,55,train,55,17
39123-2020,39123,2020,55,train,55,17
39123-2022,39123,2022,55,train,55,17
39125-2020,39125,2020,55,train,55,17
39125-2022,39125,2022,55,train,55,17
39127-2020,39127,2020,55,train,55,17
39127-2021,39127,2021,55,train,55,17
39129-2019,39129,2019,55,train,55,17
39129-2020,39129,2020,55,train,55,17
39129-2021,39129,2021,55,train,55,17
39129-2022,39129,2022,55,train,55,17
39131-2019,39131,2019,55,train,55,17
39131-2021,39131,2021,55,train,55,17
39131-2022,39131,2022,55,train,55,17
39133-2019,39133,2019,55,train,55,17
39133-2021,39133,2021,55,train,55,17
39135-2019,39135,2019,55,train,55,17
39135-2020,39135,2020,55,train,55,17
39135-2021,39135,2021,55,train,55,17
39135-2022,39135,2022,55,train,55,17
39137-2019,39137,2019,55,train,55,17
39137-2020,39137,2020,55,train,55,17
39137-2022,39137,2022,55,train,55,17
39139-2019,39139,2019,55,train,55,17
39139-2020,39139,2020,55,train,55,17
39139-2022,39139,2022,55,train,55,17
39141-2019,39141,2019,55,train,55,17
39141-2021,39141,2021,55,train,55,17
39141-2022,39141,2022,55,train,55,17
39143-2019,39143,2019,55,train,55,17
39143-2020,39143,2020,55,train,55,17
39143-2022,39143,2022,55,train,55,17
39145-2019,39145,2019,55,train,55,17
39145-2020,39145,2020,55,train,55,17
39145-2021,39145,2021,55,train,55,17
39147-2019,39147,2019,55,train,55,17
39147-2020,39147,2020,55,train,55,17
39147-2022,39147,2022,55,train,55,17
39149-2019,39149,2019,55,train,55,17
39149-2020,39149,2020,55,train,55,17
39149-2022,39149,2022,55,train,55,17
39151-2019,39151,2019,55,train,55,17
39151-2020,39151,2020,55,train,55,17
39151-2021,39151,2021,55,train,55,17
39155-2019,39155,2019,55,train,55,17
39157-2019,39157,2019,55,train,55,17
39157-2020,39157,2020,55,train,55,17
39157-2021,39157,2021,55,train,55,17
39159-2019,39159,2019,55,train,55,17
39159-2022,39159,2022,55,train,55,17
39161-2019,39161,2019,55,train,55,17
39161-2020,39161,2020,55,train,55,17
39161-2022,39161,2022,55,train,55,17
39165-2019,39165,2019,55,train,55,17
39165-2020,39165,2020,55,train,55,17
39165-2022,39165,2022,55,train,55,17
39167-2019,39167,2019,55,train,55,17
39167-2020,39167,2020,55,train,55,17
39167-2021,39167,2021,55,train,55,17
39169-2019,39169,2019,55,train,55,17
39169-2020,39169,2020,55,train,55,17
39169-2021,39169,2021,55,train,55,17
39169-2022,39169,2022,55,train,55,17
39171-2019,39171,2019,55,train,55,17
39171-2020,39171,2020,55,train,55,17
39171-2022,39171,2022,55,train,55,17
39173-2020,39173,2020,55,train,55,17
39173-2022,39173,2022,55,train,55,17
39175-2019,39175,2019,55,train,55,17
39175-2020,39175,2020,55,train,55,17
39175-2022,39175,2022,55,train,55,17
46003-2020,46003,2020,55,train,55,17
46003-2021,46003,2021,55,train,55,17
46005-2020,46005,2020,55,train,55,17
46005-2021,46005,2021,55,train,55,17
46007-2020,46007,2020,55,train,55,17
46007-2021,46007,2021,55,train,55,17
46009-2020,46009,2020,55,train,55,17
46009-2021,46009,2021,55,train,55,17
46009-2022,46009,2022,55,train,55,17
46011-2020,46011,2020,55,train,55,17
46011-2021,46011,2021,55,train,55,17
46013-2020,46013,2020,55,train,55,17
46013-2021,46013,2021,55,train,55,17
46015-2020,46015,2020,55,train,55,17
46015-2021,46015,2021,55,train,55,17
46017-2020,46017,2020,55,train,55,17
46017-2021,46017,2021,55,train,55,17
46019-2020,46019,2020,55,train,55,17
46019-2021,46019,2021,55,train,55,17
46021-2020,46021,2020,55,train,55,17
46021-2021,46021,2021,55,train,55,17
46023-2020,46023,2020,55,train,55,17
46023-2021,46023,2021,55,train,55,17
46023-2022,46023,2022,55,train,55,17
46025-2020,46025,2020,55,train,55,17
46025-2021,46025,2021,55,train,55,17
46027-2020,46027,2020,55,train,55,17
46027-2021,46027,2021,55,train,55,17
46027-2022,46027,2022,55,train,55,17
46029-2020,46029,2020,55,train,55,17
46029-2021,46029,2021,55,train,55,17
46031-2020,46031,2020,55,train,55,17
46031-2021,46031,2021,55,train,55,17
