fips_year,county_id,year,fold,split,county_outer_fold,validation_fold
27033-2021,27033,2021,4,test,4,0
27035-2020,27035,2020,4,train,2,0
27035-2021,27035,2021,4,train,2,0
27037-2020,27037,2020,4,train,1,0
27039-2020,27039,2020,4,val,0,0
27041-2020,27041,2020,4,train,1,0
27041-2021,27041,2021,4,train,1,0
27043-2020,27043,2020,4,train,3,0
27043-2021,27043,2021,4,train,3,0
27043-2022,27043,2022,4,train,3,0
27045-2020,27045,2020,4,val,0,0
27045-2022,27045,2022,4,val,0,0
27047-2020,27047,2020,4,train,2,0
27047-2021,27047,2021,4,train,2,0
27047-2022,27047,2022,4,train,2,0
27049-2020,27049,2020,4,test,4,0
27049-2021,27049,2021,4,test,4,0
27051-2019,27051,2019,4,train,1,0
27051-2020,27051,2020,4,train,1,0
27051-2021,27051,2021,4,train,1,0
27053-2019,27053,2019,4,train,3,0
27053-2020,27053,2020,4,train,3,0
27055-2019,27055,2019,4,train,3,0
27055-2020,27055,2020,4,train,3,0
27055-2021,27055,2021,4,train,3,0
27055-2022,27055,2022,4,train,3,0
27057-2020,27057,2020,4,train,2,0
27057-2021,27057,2021,4,train,2,0
27059-2019,27059,2019,4,train,1,0
27059-2020,27059,2020,4,train,1,0
27063-2019,27063,2019,4,train,2,0
27063-2020,27063,2020,4,train,2,0
27063-2021,27063,2021,4,train,2,0
27063-2022,27063,2022,4,train,2,0
27067-2020,27067,2020,4,test,4,0
27069-2019,27069,2019,4,val,0,0
27069-2020,27069,2020,4,val,0,0
27079-2020,27079,2020,4,test,4,0
27079-2021,27079,2021,4,test,4,0
27081-2019,27081,2019,4,val,0,0
27081-2020,27081,2020,4,val,0,0
27081-2021,27081,2021,4,val,0,0
27083-2019,27083,2019,4,test,4,0
27083-2020,27083,2020,4,test,4,0
27083-2021,27083,2021,4,test,4,0
27087-2020,27087,2020,4,train,3,0
27087-2021,27087,2021,4,train,3,0
27089-2019,27089,2019,4,train,3,0
27089-2020,27089,2020,4,train,3,0
27089-2021,27089,2021,4,train,3,0
27091-2022,27091,2022,4,train,3,0
27093-2019,27093,2019,4,train,2,0
27093-2020,27093,2020,4,train,2,0
27093-2021,27093,2021,4,train,2,0
27097-2019,27097,2019,4,train,1,0
27097-2020,27097,2020,4,train,1,0
27097-2021,27097,2021,4,train,1,0
27099-2020,27099,2020,4,train,2,0
27099-2022,27099,2022,4,train,2,0
27101-2019,27101,2019,4,val,0,0
27101-2020,27101,2020,4,val,0,0
27101-2021,27101,2021,4,val,0,0
27103-2019,27103,2019,4,train,2,0
27105-2019,27105,2019,4,train,1,0
27105-2020,27105,2020,4,train,1,0
27105-2021,27105,2021,4,train,1,0
27105-2022,27105,2022,4,train,1,0
27107-2020,27107,2020,4,train,1,0
27109-2020,27109,2020,4,val,0,0
27111-2019,27111,2019,4,test,4,0
27111-2020,27111,2020,4,test,4,0
27111-2021,27111,2021,4,test,4,0
27115-2019,27115,2019,4,train,1,0
27115-2020,27115,2020,4,train,1,0
27117-2021,27117,2021,4,test,4,0
27119-2020,27119,2020,4,val,0,0
27119-2021,27119,2021,4,val,0,0
27121-2019,27121,2019,4,train,3,0
27121-2020,27121,2020,4,train,3,0
27121-2021,27121,2021,4,train,3,0
27125-2020,27125,2020,4,test,4,0
27125-2021,27125,2021,4,test,4,0
27127-2019,27127,2019,4,train,2,0
27127-2020,27127,2020,4,train,2,0
27127-2021,27127,2021,4,train,2,0
27129-2019,27129,2019,4,train,1,0
27129-2020,27129,2020,4,train,1,0
27129-2021,27129,2021,4,train,1,0
27131-2020,27131,2020,4,train,3,0
27131-2021,27131,2021,4,train,3,0
27133-2019,27133,2019,4,val,0,0
27133-2020,27133,2020,4,val,0,0
27133-2021,27133,2021,4,val,0,0
27133-2022,27133,2022,4,val,0,0
27135-2019,27135,2019,4,val,0,0
27135-2020,27135,2020,4,val,0,0
27135-2021,27135,2021,4,val,0,0
27139-2020,27139,2020,4,train,3,0
27143-2019,27143,2019,4,train,2,0
27145-2019,27145,2019,4,test,4,0
27145-2020,27145,2020,4,test,4,0
27145-2021,27145,2021,4,test,4,0
27147-2020,27147,2020,4,train,2,0
27147-2021,27147,2021,4,train,2,0
27149-2019,27149,2019,4,train,3,0
27149-2020,27149,2020,4,train,3,0
27149-2021,27149,2021,4,train,3,0
27151-2019,27151,2019,4,train,1,0
27151-2020,27151,2020,4,train,1,0
27153-2019,27153,2019,4,train,2,0
27153-2020,27153,2020,4,train,2,0
27153-2021,27153,2021,4,train,2,0
27155-2020,27155,2020,4,val,0,0
27155-2021,27155,2021,4,val,0,0
27157-2020,27157,2020,4,train,1,0
27159-2019,27159,2019,4,train,1,0
27159-2020,27159,2020,4,train,1,0
27159-2021,27159,2021,4,train,1,0
27161-2020,27161,2020,4,test,4,0
27161-2021,27161,2021,4,test,4,0
27163-2019,27163,2019,4,train,3,0
27163-2020,27163,2020,4,train,3,0
27167-2020,27167,2020,4,train,2,0
27167-2021,27167,2021,4,train,2,0
27169-2019,27169,2019,4,val,0,0
27169-2020,27169,2020,4,val,0,0
27169-2021,27169,2021,4,val,0,0
27173-2019,27173,2019,4,train,1,0
27173-2020,27173,2020,4,train,1,0
29001-2019,29001,2019,4,test,4,0
29001-2020,29001,2020,4,test,4,0
29001-2021,29001,2021,4,test,4,0
29003-2020,29003,2020,4,val,0,0
29005-2020,29005,2020,4,val,0,0
29005-2022,29005,2022,4,val,0,0
29007-2020,29007,2020,4,test,4,0
29011-2019,29011,2019,4,train,3,0
29013-2019,29013,2019,4,train,2,0
29015-2020,29015,2020,4,train,1,0
29017-2019,29017,2019,4,train,3,0
29017-2020,29017,2020,4,train,3,0
29017-2021,29017,2021,4,train,3,0
29019-2020,29019,2020,4,val,0,0
29021-2020,29021,2020,4,train,2,0
29021-2021,29021,2021,4,train,2,0
29021-2022,29021,2022,4,train,2,0
29023-2019,29023,2019,4,train,1,0
29023-2020,29023,2020,4,train,1,0
29023-2021,29023,2021,4,train,1,0
29025-2021,29025,2021,4,test,4,0
29027-2020,29027,2020,4,train,3,0
29031-2020,29031,2020,4,test,4,0
29031-2021,29031,2021,4,test,4,0
29037-2020,29037,2020,4,train,3,0
29037-2021,29037,2021,4,train,3,0
29039-2019,29039,2019,4,train,2,0
29039-2021,29039,2021,4,train,2,0
29041-2020,29041,2020,4,train,2,0
29045-2020,29045,2020,4,train,1,0
29047-2020,29047,2020,4,train,1,0
29047-2021,29047,2021,4,train,1,0
29049-2019,29049,2019,4,val,0,0
29049-2020,29049,2020,4,val,0,0
29049-2021,29049,2021,4,val,0,0
29051-2020,29051,2020,4,val,0,0
29053-2020,29053,2020,4,val,0,0
29053-2021,29053,2021,4,val,0,0
29057-2019,29057,2019,4,test,4,0
29061-2020,29061,2020,4,test,4,0
29061-2021,29061,2021,4,test,4,0
29069-2019,29069,2019,4,test,4,0
29069-2020,29069,2020,4,test,4,0
29069-2021,29069,2021,4,test,4,0
29071-2020,29071,2020,4,train,3,0
29073-2020,29073,2020,4,train,2,0
29075-2020,29075,2020,4,train,1,0
29081-2020,29081,2020,4,train,3,0
29081-2021,29081,2021,4,train,3,0
29083-2021,29083,2021,4,val,0,0
29087-2020,29087,2020,4,test,4,0
29089-2020,29089,2020,4,train,2,0
29089-2021,29089,2021,4,train,2,0
29095-2019,29095,2019,4,train,1,0
29095-2020,29095,2020,4,train,1,0
29101-2021,29101,2021,4,train,3,0
29103-2020,29103,2020,4,train,2,0
29109-2020,29109,2020,4,val,0,0
29109-2021,29109,2021,4,val,0,0
29111-2020,29111,2020,4,test,4,0
29111-2022,29111,2022,4,test,4,0
29113-2020,29113,2020,4,train,3,0
29113-2022,29113,2022,4,train,3,0
29115-2020,29115,2020,4,train,2,0
29115-2021,29115,2021,4,train,2,0
29121-2020,29121,2020,4,train,1,0
29127-2019,29127,2019,4,test,4,0
29127-2020,29127,2020,4,test,4,0
29127-2021,29127,2021,4,test,4,0
29127-2022,29127,2022,4,test,4,0
29133-2019,29133,2019,4,train,3,0
29133-2020,29133,2020,4,train,3,0
29133-2021,29133,2021,4,train,3,0
29135-2020,29135,2020,4,val,0,0
29137-2020,29137,2020,4,train,1,0
29137-2021,29137,2021,4,train,1,0
29139-2020,29139,2020,4,test,4,0
29141-2019,29141,2019,4,val,0,0
29141-2020,29141,2020,4,val,0,0
29143-2019,29143,2019,4,train,3,0
29145-2019,29145,2019,4,train,2,0
29145-2020,29145,2020,4,train,2,0
29145-2021,29145,2021,4,train,2,0
29151-2020,29151,2020,4,train,2,0
29155-2020,29155,2020,4,test,4,0
29155-2021,29155,2021,4,test,4,0
29157-2020,29157,2020,4,train,1,0
29157-2021,29157,2021,4,train,1,0
29157-2022,29157,2022,4,train,1,0
29159-2020,29159,2020,4,train,1,0
29163-2020,29163,2020,4,train,3,0
29163-2022,29163,2022,4,train,3,0
29165-2019,29165,2019,4,val,0,0
29165-2020,29165,2020,4,val,0,0
29165-2021,29165,2021,4,val,0,0
29173-2019,29173,2019,4,test,4,0
29173-2020,29173,2020,4,test,4,0
29173-2022,29173,2022,4,test,4,0
29175-2020,29175,2020,4,val,0,0
29195-2020,29195,2020,4,test,4,0
29197-2022,29197,2022,4,train,3,0
29199-2020,29199,2020,4,train,2,0
29199-2022,29199,2022,4,train,2,0
29201-2019,29201,2019,4,train,3,0
29201-2020,29201,2020,4,train,3,0
29201-2021,29201,2021,4,train,3,0
29205-2020,29205,2020,4,train,1,0
29205-2021,29205,2021,4,train,1,0
29207-2019,29207,2019,4,train,2,0
29207-2020,29207,2020,4,train,2,0
29207-2021,29207,2021,4,train,2,0
29211-2020,29211,2020,4,train,2,0
29219-2020,29219,2020,4,train,1,0
29227-2020,29227,2020,4,train,1,0
29227-2021,29227,2021,4,train,1,0
29227-2022,29227,2022,4,train,1,0
31001-2019,31001,2019,4,val,0,0
31001-2020,31001,2020,4,val,0,0
31001-2022,31001,2022,4,val,0,0
31011-2019,31011,2019,4,val,0,0
31011-2022,31011,2022,4,val,0,0
31013-2019,31013,2019,4,test,4,0
31013-2020,31013,2020,4,test,4,0
31013-2021,31013,2021,4,test,4,0
31015-2020,31015,2020,4,test,4,0
31015-2022,31015,2022,4,test,4,0
31017-2020,31017,2020,4,train,3,0
31017-2021,31017,2021,4,train,3,0
31019-2019,31019,2019,4,train,3,0
31019-2020,31019,2020,4,train,3,0
31019-2022,31019,2022,4,train,3,0
31021-2019,31021,2019,4,train,2,0
31021-2022,31021,2022,4,train,2,0
31023-2019,31023,2019,4,train,2,0
31023-2020,31023,2020,4,train,2,0
31023-2022,31023,2022,4,train,2,0
31025-2019,31025,2019,4,train,1,0
31025-2020,31025,2020,4,train,1,0
31025-2022,31025,2022,4,train,1,0
31027-2021,31027,2021,4,train,1,0
31027-2022,31027,2022,4,train,1,0
31029-2019,31029,2019,4,val,0,0
31029-2020,31029,2020,4,val,0,0
31029-2021,31029,2021,4,val,0,0
31031-2021,31031,2021,4,val,0,0
31033-2020,31033,2020,4,test,4,0
31035-2019,31035,2019,4,test,4,0
31035-2020,31035,2020,4,test,4,0
31035-2022,31035,2022,4,test,4,0
31037-2019,31037,2019,4,train,3,0
31037-2020,31037,2020,4,train,3,0
31037-2022,31037,2022,4,train,3,0
31039-2022,31039,2022,4,train,3,0
31041-2019,31041,2019,4,val,0,0
31041-2020,31041,2020,4,val,0,0
31043-2020,31043,2020,4,train,2,0
31043-2021,31043,2021,4,train,2,0
31043-2022,31043,2022,4,train,2,0
31045-2020,31045,2020,4,train,2,0
31047-2019,31047,2019,4,train,1,0
31047-2020,31047,2020,4,train,1,0
31047-2022,31047,2022,4,train,1,0
31049-2019,31049,2019,4,test,4,0
31049-2020,31049,2020,4,test,4,0
31051-2020,31051,2020,4,train,1,0
31053-2019,31053,2019,4,val,0,0
31053-2020,31053,2020,4,val,0,0
31053-2022,31053,2022,4,val,0,0
31055-2019,31055,2019,4,test,4,0
31055-2020,31055,2020,4,test,4,0
31055-2022,31055,2022,4,test,4,0
31057-2020,31057,2020,4,train,3,0
31057-2021,31057,2021,4,train,3,0
31059-2019,31059,2019,4,train,3,0
31059-2020,31059,2020,4,train,3,0
31059-2022,31059,2022,4,train,3,0
31061-2019,31061,2019,4,train,3,0
31061-2020,31061,2020,4,train,3,0
31061-2021,31061,2021,4,train,3,0
31061-2022,31061,2022,4,train,3,0
31063-2019,31063,2019,4,train,2,0
31063-2020,31063,2020,4,train,2,0
31063-2021,31063,2021,4,train,2,0
31063-2022,31063,2022,4,train,2,0
31065-2019,31065,2019,4,train,1,0
31065-2020,31065,2020,4,train,1,0
31065-2021,31065,2021,4,train,1,0
31065-2022,31065,2022,4,train,1,0
31067-2019,31067,2019,4,train,2,0
31067-2020,31067,2020,4,train,2,0
31067-2022,31067,2022,4,train,2,0
31069-2020,31069,2020,4,val,0,0
31071-2019,31071,2019,4,val,0,0
31071-2020,31071,2020,4,val,0,0
31071-2021,31071,2021,4,val,0,0
31071-2022,31071,2022,4,val,0,0
31073-2020,31073,2020,4,train,1,0
31073-2021,31073,2021,4,train,1,0
31073-2022,31073,2022,4,train,1,0
31077-2019,31077,2019,4,test,4,0
31077-2020,31077,2020,4,test,4,0
31077-2021,31077,2021,4,test,4,0
31077-2022,31077,2022,4,test,4,0
31079-2019,31079,2019,4,train,2,0
31079-2022,31079,2022,4,train,2,0
31081-2019,31081,2019,4,train,1,0
31081-2022,31081,2022,4,train,1,0
31083-2019,31083,2019,4,train,3,0
31083-2020,31083,2020,4,train,3,0
31083-2021,31083,2021,4,train,3,0
31083-2022,31083,2022,4,train,3,0
31085-2019,31085,2019,4,val,0,0
31085-2020,31085,2020,4,val,0,0
31085-2021,31085,2021,4,val,0,0
31087-2020,31087,2020,4,test,4,0
31089-2019,31089,2019,4,test,4,0
31089-2020,31089,2020,4,test,4,0
31089-2022,31089,2022,4,test,4,0
31093-2019,31093,2019,4,train,2,0
31093-2020,31093,2020,4,train,2,0
31093-2021,31093,2021,4,train,2,0
31093-2022,31093,2022,4,train,2,0
31095-2019,31095,2019,4,train,3,0
31095-2020,31095,2020,4,train,3,0
31095-2022,31095,2022,4,train,3,0
31097-2020,31097,2020,4,val,0,0
31097-2022,31097,2022,4,val,0,0
31099-2019,31099,2019,4,train,2,0
31099-2020,31099,2020,4,train,2,0
31099-2022,31099,2022,4,train,2,0
31101-2020,31101,2020,4,test,4,0
31101-2021,31101,2021,4,test,4,0
31103-2020,31103,2020,4,train,3,0
31107-2020,31107,2020,4,train,1,0
31107-2021,31107,2021,4,train,1,0
31107-2022,31107,2022,4,train,1,0
31109-2019,31109,2019,4,val,0,0
31109-2020,31109,2020,4,val,0,0
31109-2022,31109,2022,4,val,0,0
31111-2019,31111,2019,4,train,1,0
31111-2020,31111,2020,4,train,1,0
31111-2021,31111,2021,4,train,1,0
31111-2022,31111,2022,4,train,1,0
31113-2019,31113,2019,4,train,3,0
31113-2020,31113,2020,4,train,3,0
31115-2020,31115,2020,4,train,2,0
31119-2022,31119,2022,4,train,1,0
31121-2019,31121,2019,4,val,0,0
31123-2019,31123,2019,4,test,4,0
31123-2020,31123,2020,4,test,4,0
31123-2021,31123,2021,4,test,4,0
31125-2019,31125,2019,4,train,3,0
31125-2020,31125,2020,4,train,3,0
31125-2022,31125,2022,4,train,3,0
31127-2020,31127,2020,4,train,2,0
31127-2022,31127,2022,4,train,2,0
31129-2020,31129,2020,4,train,1,0
31129-2022,31129,2022,4,train,1,0
31131-2019,31131,2019,4,train,2,0
31131-2020,31131,2020,4,train,2,0
31131-2022,31131,2022,4,train,2,0
31135-2019,31135,2019,4,train,1,0
31135-2020,31135,2020,4,train,1,0
31135-2021,31135,2021,4,train,1,0
31137-2019,31137,2019,4,val,0,0
31137-2020,31137,2020,4,val,0,0
31137-2021,31137,2021,4,val,0,0
31137-2022,31137,2022,4,val,0,0
31139-2020,31139,2020,4,val,0,0
31139-2021,31139,2021,4,val,0,0
31139-2022,31139,2022,4,val,0,0
31141-2019,31141,2019,4,test,4,0
31141-2020,31141,2020,4,test,4,0
31141-2021,31141,2021,4,test,4,0
31141-2022,31141,2022,4,test,4,0
31143-2020,31143,2020,4,val,0,0
31143-2022,31143,2022,4,val,0,0
31145-2019,31145,2019,4,test,4,0
31145-2020,31145,2020,4,test,4,0
31145-2021,31145,2021,4,test,4,0
31147-2020,31147,2020,4,test,4,0
31147-2022,31147,2022,4,test,4,0
31149-2019,31149,2019,4,train,3,0
31149-2020,31149,2020,4,train,3,0
31149-2021,31149,2021,4,train,3,0
31151-2019,31151,2019,4,train,2,0
31151-2020,31151,2020,4,train,2,0
31151-2022,31151,2022,4,train,2,0
31153-2020,31153,2020,4,train,3,0
31153-2022,31153,2022,4,train,3,0
31155-2019,31155,2019,4,train,1,0
31155-2020,31155,2020,4,train,1,0
31155-2022,31155,2022,4,train,1,0
31157-2019,31157,2019,4,val,0,0
31157-2020,31157,2020,4,val,0,0
31157-2021,31157,2021,4,val,0,0
31159-2019,31159,2019,4,test,4,0
31159-2020,31159,2020,4,test,4,0
31159-2022,31159,2022,4,test,4,0
31161-2020,31161,2020,4,train,2,0
31161-2021,31161,2021,4,train,2,0
31163-2019,31163,2019,4,train,3,0
31163-2020,31163,2020,4,train,3,0
31163-2021,31163,2021,4,train,3,0
31163-2022,31163,2022,4,train,3,0
31165-2019,31165,2019,4,train,3,0
31165-2020,31165,2020,4,train,3,0
31165-2021,31165,2021,4,train,3,0
31167-2019,31167,2019,4,train,1,0
31167-2022,31167,2022,4,train,1,0
31169-2019,31169,2019,4,train,2,0
31169-2020,31169,2020,4,train,2,0
31169-2021,31169,2021,4,train,2,0
31169-2022,31169,2022,4,train,2,0
31173-2019,31173,2019,4,val,0,0
31173-2022,31173,2022,4,val,0,0
31175-2019,31175,2019,4,train,1,0
31175-2020,31175,2020,4,train,1,0
31175-2021,31175,2021,4,train,1,0
31175-2022,31175,2022,4,train,1,0
31177-2019,31177,2019,4,train,2,0
31177-2020,31177,2020,4,train,2,0
31177-2022,31177,2022,4,train,2,0
31179-2019,31179,2019,4,train,1,0
31179-2021,31179,2021,4,train,1,0
31179-2022,31179,2022,4,train,1,0
31181-2020,31181,2020,4,test,4,0
31181-2022,31181,2022,4,test,4,0
31183-2020,31183,2020,4,test,4,0
31185-2019,31185,2019,4,val,0,0
31185-2020,31185,2020,4,val,0,0
31185-2022,31185,2022,4,val,0,0
38001-2020,38001,2020,4,train,3,0
38001-2021,38001,2021,4,train,3,0
38003-2020,38003,2020,4,train,2,0
38003-2021,38003,2021,4,train,2,0
38005-2020,38005,2020,4,train,1,0
38005-2021,38005,2021,4,train,1,0
38007-2020,38007,2020,4,val,0,0
38007-2021,38007,2021,4,val,0,0
38009-2020,38009,2020,4,test,4,0
38009-2021,38009,2021,4,test,4,0
38011-2020,38011,2020,4,train,3,0
38015-2019,38015,2019,4,train,3,0
38015-2020,38015,2020,4,train,3,0
38017-2019,38017,2019,4,test,4,0
38017-2020,38017,2020,4,test,4,0
38017-2021,38017,2021,4,test,4,0
38021-2020,38021,2020,4,train,2,0
38021-2021,38021,2021,4,train,2,0
38025-2020,38025,2020,4,train,1,0
38025-2021,38025,2021,4,train,1,0
38027-2020,38027,2020,4,val,0,0
38027-2021,38027,2021,4,val,0,0
38029-2020,38029,2020,4,test,4,0
38029-2021,38029,2021,4,test,4,0
38031-2020,38031,2020,4,train,3,0
38031-2021,38031,2021,4,train,3,0
38033-2021,38033,2021,4,train,2,0
38035-2019,38035,2019,4,train,3,0
38035-2020,38035,2020,4,train,3,0
38035-2021,38035,2021,4,train,3,0
38037-2020,38037,2020,4,train,2,0
38037-2021,38037,2021,4,train,2,0
38041-2019,38041,2019,4,train,2,0
38041-2020,38041,2020,4,train,2,0
38041-2021,38041,2021,4,train,2,0
38043-2019,38043,2019,4,train,1,0
38043-2020,38043,2020,4,train,1,0
38043-2021,38043,2021,4,train,1,0
38047-2020,38047,2020,4,train,1,0
38047-2021,38047,2021,4,train,1,0
38057-2020,38057,2020,4,val,0,0
38057-2021,38057,2021,4,val,0,0
38059-2020,38059,2020,4,train,1,0
38061-2019,38061,2019,4,test,4,0
38061-2020,38061,2020,4,test,4,0
38063-2020,38063,2020,4,val,0,0
38065-2020,38065,2020,4,test,4,0
38067-2020,38067,2020,4,train,3,0
38067-2021,38067,2021,4,train,3,0
38069-2020,38069,2020,4,train,2,0
38069-2021,38069,2021,4,train,2,0
38071-2020,38071,2020,4,train,1,0
38071-2021,38071,2021,4,train,1,0
38073-2020,38073,2020,4,val,0,0
38073-2021,38073,2021,4,val,0,0
38075-2020,38075,2020,4,test,4,0
38075-2021,38075,2021,4,test,4,0
38077-2019,38077,2019,4,val,0,0
38077-2020,38077,2020,4,val,0,0
38077-2021,38077,2021,4,val,0,0
38079-2021,38079,2021,4,train,3,0
38081-2019,38081,2019,4,test,4,0
38081-2020,38081,2020,4,test,4,0
38081-2021,38081,2021,4,test,4,0
38083-2019,38083,2019,4,train,3,0
38083-2020,38083,2020,4,train,3,0
38087-2019,38087,2019,4,train,3,0
38087-2020,38087,2020,4,train,3,0
38087-2021,38087,2021,4,train,3,0
38089-2020,38089,2020,4,train,2,0
38089-2021,38089,2021,4,train,2,0
38091-2019,38091,2019,4,train,2,0
38091-2020,38091,2020,4,train,2,0
38091-2021,38091,2021,4,train,2,0
38093-2019,38093,2019,4,train,1,0
38093-2020,38093,2020,4,train,1,0
38093-2021,38093,2021,4,train,1,0
38095-2020,38095,2020,4,train,1,0
38095-2021,38095,2021,4,train,1,0
38097-2020,38097,2020,4,train,2,0
38099-2020,38099,2020,4,val,0,0
38099-2021,38099,2021,4,val,0,0
38101-2019,38101,2019,4,val,0,0
38101-2020,38101,2020,4,val,0,0
38101-2021,38101,2021,4,val,0,0
38103-2020,38103,2020,4,test,4,0
38103-2021,38103,2021,4,test,4,0
38105-2021,38105,2021,4,train,1,0
39001-2020,39001,2020,4,train,3,0
39001-2022,39001,2022,4,train,3,0
39003-2020,39003,2020,4,train,2,0
39003-2022,39003,2022,4,train,2,0
39005-2019,39005,2019,4,test,4,0
39005-2020,39005,2020,4,test,4,0
39005-2021,39005,2021,4,test,4,0
39007-2019,39007,2019,4,train,1,0
39007-2021,39007,2021,4,train,1,0
39011-2019,39011,2019,4,val,0,0
39011-2020,39011,2020,4,val,0,0
39011-2021,39011,2021,4,val,0,0
39011-2022,39011,2022,4,val,0,0
39015-2022,39015,2022,4,val,0,0
39017-2020,39017,2020,4,val,0,0
39017-2022,39017,2022,4,val,0,0
39021-2019,39021,2019,4,train,3,0
39021-2020,39021,2020,4,train,3,0
39021-2022,39021,2022,4,train,3,0
39023-2022,39023,2022,4,test,4,0
39025-2022,39025,2022,4,train,3,0
39027-2022,39027,2022,4,train,2,0
39029-2019,39029,2019,4,train,1,0
39031-2019,39031,2019,4,test,4,0
39031-2020,39031,2020,4,test,4,0
39031-2021,39031,2021,4,test,4,0
39031-2022,39031,2022,4,test,4,0
39033-2022,39033,2022,4,val,0,0
39037-2019,39037,2019,4,train,3,0
39037-2020,39037,2020,4,train,3,0
39037-2021,39037,2021,4,train,3,0
39037-2022,39037,2022,4,train,3,0
39039-2019,39039,2019,4,train,2,0
39039-2020,39039,2020,4,train,2,0
39039-2022,39039,2022,4,train,2,0
39041-2022,39041,2022,4,test,4,0
39043-2020,39043,2020,4,test,4,0
39043-2022,39043,2022,4,test,4,0
39045-2019,39045,2019,4,train,1,0
39045-2020,39045,2020,4,train,1,0
39045-2022,39045,2022,4,train,1,0
39047-2020,39047,2020,4,train,3,0
39047-2022,39047,2022,4,train,3,0
39049-2022,39049,2022,4,train,3,0
39051-2019,39051,2019,4,val,0,0
39051-2020,39051,2020,4,val,0,0
39051-2022,39051,2022,4,val,0,0
39053-2019,39053,2019,4,test,4,0
39053-2020,39053,2020,4,test,4,0
39053-2021,39053,2021,4,test,4,0
39057-2022,39057,2022,4,train,2,0
39061-2020,39061,2020,4,train,1,0
39063-2020,39063,2020,4,train,2,0
39063-2022,39063,2022,4,train,2,0
39065-2019,39065,2019,4,train,2,0
39065-2020,39065,2020,4,train,2,0
39065-2021,39065,2021,4,train,2,0
39065-2022,39065,2022,4,train,2,0
39069-2020,39069,2020,4,train,1,0
39069-2022,39069,2022,4,train,1,0
39071-2022,39071,2022,4,val,0,0
39075-2019,39075,2019,4,train,1,0
39075-2020,39075,2020,4,train,1,0
39075-2021,39075,2021,4,train,1,0
39075-2022,39075,2022,4,train,1,0
39077-2022,39077,2022,4,test,4,0
39079-2022,39079,2022,4,train,3,0
39083-2019,39083,2019,4,val,0,0
39083-2020,39083,2020,4,val,0,0
39083-2021,39083,2021,4,val,0,0
39083-2022,39083,2022,4,val,0,0
39089-2020,39089,2020,4,train,3,0
39089-2021,39089,2021,4,train,3,0
39089-2022,39089,2022,4,train,3,0
39091-2019,39091,2019,4,test,4,0
39091-2020,39091,2020,4,test,4,0
39091-2021,39091,2021,4,test,4,0
39091-2022,39091,2022,4,test,4,0
39093-2020,39093,2020,4,train,2,0
39093-2021,39093,2021,4,train,2,0
39093-2022,39093,2022,4,train,2,0
39095-2019,39095,2019,4,train,1,0
39095-2020,39095,2020,4,train,1,0
39095-2022,39095,2022,4,train,1,0
39097-2020,39097,2020,4,val,0,0
39097-2022,39097,2022,4,val,0,0
39099-2019,39099,2019,4,train,2,0
39101-2019,39101,2019,4,val,0,0
39101-2020,39101,2020,4,val,0,0
39101-2022,39101,2022,4,val,0,0
39103-2019,39103,2019,4,train,3,0
39103-2020,39103,2020,4,train,3,0
39103-2021,39103,2021,4,train,3,0
39103-2022,39103,2022,4,train,3,0
39107-2019,39107,2019,4,train,2,0
39107-2020,39107,2020,4,train,2,0
39107-2021,39107,2021,4,train,2,0
39107-2022,39107,2022,4,train,2,0
39109-2019,39109,2019,4,test,4,0
39109-2020,39109,2020,4,test,4,0
39109-2022,39109,2022,4,test,4,0
